Year,MO,DY,WS2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM
2021,8,21,3.06,25.26,30.86,25.63,20.16,4.53,97.84,101.94,24.137,101.571
2021,8,22,1.66,25.06,32.12,25.47,1.11,2.51,97.9,131.44,24.876,107.693
2021,8,23,0.64,25.72,32.65,25.39,0.5,1.01,97.65,205.0,23.741,107.69
2021,8,24,1.04,26.01,31.44,25.13,1.56,1.65,97.56,281.25,22.605,107.686
2021,8,25,1.94,24.64,31.54,24.46,1.75,3.12,97.3,243.5,21.47,107.683
2021,8,26,1.98,23.07,32.69,24.33,0.32,3.03,97.25,256.88,22.348,107.938
2021,8,27,1.12,25.23,34.01,24.75,12.64,1.78,97.45,234.44,23.226,108.192
2021,8,28,0.93,24.86,33.01,24.51,11.38,1.54,97.56,249.06,24.104,108.447
2021,8,29,1.01,24.71,32.76,25.14,1.8,1.63,97.65,176.56,24.387,108.448
2021,8,30,1.48,24.76,31.55,25.04,1.24,2.27,97.98,122.44,24.669,108.448
2021,8,31,1.92,23.8,30.44,24.4,3.56,2.91,98.12,101.0,24.952,108.449
2021,9,1,1.52,23.63,29.98,24.23,33.28,2.38,98.14,93.94,24.789,108.714
2021,9,2,1.27,23.98,29.51,24.0,16.2,2.05,97.88,86.75,24.626,108.98
2021,9,3,2.01,23.35,29.56,24.62,17.3,3.09,97.76,103.94,24.463,109.245
2021,9,4,1.73,25.03,29.3,24.93,9.33,2.61,97.7,137.94,23.786,108.806
2021,9,5,0.81,24.3,31.8,24.87,1.0,1.27,97.72,170.44,23.109,108.367
2021,9,6,1.02,24.35,32.89,25.54,6.37,1.56,97.86,141.0,22.432,107.928
2021,9,7,1.92,25.76,31.99,26.08,5.49,2.96,98.0,104.62,22.858,107.1
2021,9,8,3.26,24.67,30.83,25.05,0.15,4.84,97.92,105.38,23.285,106.271
2021,9,9,1.99,24.62,30.81,25.2,7.33,3.08,97.79,105.56,23.711,105.443
2021,9,10,2.67,24.4,29.77,24.87,19.45,3.98,97.81,105.5,23.462,105.828
2021,9,11,2.57,24.68,28.23,24.98,15.51,3.88,97.83,89.62,23.212,106.213
2021,9,12,1.38,24.26,28.94,23.9,11.72,2.07,97.66,96.44,22.963,106.598
2021,9,13,1.32,22.95,31.78,23.5,13.29,2.19,97.65,70.94,22.096,104.799
2021,9,14,1.17,23.28,32.82,23.29,0.47,1.96,97.86,51.62,21.229,103.0
2021,9,15,1.36,23.05,33.4,23.91,0.22,2.12,97.95,100.06,20.362,101.201
2021,9,16,1.34,23.78,30.19,23.86,9.34,2.15,97.87,102.06,19.333,98.8
2021,9,17,1.66,22.87,31.32,23.58,0.82,2.67,97.77,87.12,18.303,96.398
2021,9,18,1.68,23.03,30.94,24.21,0.0,2.67,97.98,78.94,17.274,93.997
2021,9,19,1.52,24.01,31.15,24.96,0.27,2.39,98.12,116.0,18.402,91.522
2021,9,20,1.35,23.72,32.54,25.3,0.2,2.16,98.01,137.81,19.529,89.047
2021,9,21,1.32,24.86,31.06,25.11,9.9,2.11,97.9,145.62,20.657,86.572
2021,9,22,1.34,24.52,28.8,24.96,16.86,2.17,97.89,111.81,20.128,87.247
2021,9,23,1.34,23.13,28.22,23.26,11.39,2.19,98.1,98.56,19.598,87.923
2021,9,24,1.14,22.0,31.01,23.02,5.9,1.74,98.13,96.69,19.069,88.598
2021,9,25,0.86,23.52,31.83,23.9,2.94,1.43,98.0,48.88,18.173,86.759
2021,9,26,1.37,23.5,30.65,24.15,0.52,2.2,98.01,111.88,17.277,84.921
2021,9,27,1.06,22.69,31.85,23.28,0.0,1.7,98.06,91.94,16.381,83.082
2021,9,28,1.82,22.94,31.79,23.76,0.13,2.91,98.15,97.75,15.789,80.87
2021,9,29,1.91,23.04,30.21,23.88,0.45,2.99,98.25,102.5,15.198,78.657
2021,9,30,1.5,23.11,30.85,24.05,5.85,2.44,98.35,114.69,14.606,76.445
2021,10,1,0.89,23.83,32.02,24.53,12.52,1.52,98.26,189.06,13.976,73.621
2021,10,2,0.99,24.89,31.48,24.43,0.14,1.64,98.12,254.75,13.346,70.798
2021,10,3,1.78,23.33,32.2,24.2,0.02,2.91,97.94,284.5,12.716,67.974
2021,10,4,0.99,24.37,32.18,23.15,0.72,1.61,97.93,226.06,12.022,65.344
2021,10,5,1.26,22.8,31.89,23.19,4.88,1.96,98.25,134.38,11.329,62.713
2021,10,6,1.16,22.68,31.34,23.13,0.02,1.98,98.2,231.5,10.635,60.083
2021,10,7,1.44,20.28,30.65,21.55,0.0,2.48,98.05,299.88,9.924,57.035
2021,10,8,1.45,19.63,31.29,20.15,0.0,2.45,97.95,283.5,9.213,53.987
2021,10,9,1.59,18.98,31.69,19.05,0.0,2.83,97.98,299.5,8.502,50.939
2021,10,10,1.15,20.23,32.55,18.84,0.0,1.86,98.06,281.88,8.05,47.912
2021,10,11,0.84,19.06,32.57,18.26,0.0,1.4,98.02,96.88,7.597,44.885
2021,10,12,1.17,20.48,32.31,18.54,0.0,2.15,98.05,223.81,7.145,41.858
2021,10,13,2.11,18.1,31.32,17.24,0.0,3.62,98.1,318.19,8.272,39.344
2021,10,14,1.93,16.04,30.9,17.04,0.0,3.28,98.1,309.44,9.398,36.83
2021,10,15,1.27,18.46,31.75,18.46,0.0,2.0,97.91,291.44,10.525,34.316
2021,10,16,0.97,20.19,31.17,18.47,0.0,1.54,98.01,99.0,14.338,53.215
2021,10,17,1.17,21.4,30.7,20.1,16.91,1.97,98.15,143.75,18.151,72.113
2021,10,18,2.45,20.17,25.63,20.59,71.69,3.63,98.05,67.56,21.964,91.012
2021,10,19,2.57,19.61,26.92,20.07,0.02,3.96,98.13,309.06,20.122,90.486
2021,10,20,1.92,17.31,28.75,17.95,0.36,3.23,98.44,299.69,18.279,89.96
2021,10,21,1.92,14.7,28.29,15.05,0.0,3.21,98.39,293.44,16.437,89.434
2021,10,22,1.48,15.01,29.14,15.7,0.0,2.43,98.44,242.81,16.182,86.997
2021,10,23,1.92,16.91,28.64,18.54,0.0,3.19,98.62,145.06,15.926,84.56
2021,10,24,1.66,18.04,27.27,18.39,13.04,2.62,98.76,109.06,15.671,82.123
2021,10,25,1.43,17.07,26.76,17.07,1.03,2.48,98.8,201.44,14.993,79.906
2021,10,26,1.66,14.24,25.73,14.8,0.0,2.64,98.72,307.62,14.315,77.69
2021,10,27,1.52,14.12,25.91,13.02,0.0,2.62,98.89,314.62,13.637,75.473
2021,10,28,1.15,13.25,26.35,14.2,0.0,1.93,98.91,310.38,13.171,72.924
2021,10,29,0.74,16.48,27.66,13.22,0.0,1.16,99.07,282.44,12.704,70.376
2021,10,30,2.13,13.11,26.63,13.68,0.0,3.64,98.96,309.62,12.238,67.827
2021,10,31,1.55,12.76,26.54,12.25,0.0,2.42,98.75,264.81,11.789,65.254
2021,11,1,1.4,12.44,26.82,12.59,0.0,2.39,98.74,140.25,11.341,62.681
2021,11,2,1.77,11.83,26.09,13.0,0.0,3.06,98.9,119.69,10.892,60.108
2021,11,3,1.23,12.76,25.9,13.45,0.0,2.16,98.87,120.69,10.622,58.176
2021,11,4,0.85,14.76,25.12,12.43,0.0,1.22,98.79,133.12,10.351,56.244
2021,11,5,0.95,14.67,25.94,11.73,0.0,1.56,98.74,180.25,10.081,54.312
2021,11,6,2.04,11.42,25.09,11.96,0.0,3.51,98.57,293.31,9.654,52.324
2021,11,7,1.76,12.52,25.65,12.61,0.0,2.98,98.55,303.81,9.227,50.335
2021,11,8,1.62,12.22,25.81,12.03,0.0,2.91,98.71,304.75,8.8,48.347
2021,11,9,1.7,11.89,25.66,12.48,0.0,2.98,98.77,309.38,8.549,46.618
2021,11,10,1.39,13.33,26.54,11.3,0.0,2.22,98.76,311.12,8.299,44.888
2021,11,11,1.06,14.51,26.56,10.44,0.0,1.65,98.69,311.25,8.048,43.159
2021,11,12,1.27,13.79,25.44,10.22,0.0,1.91,98.76,277.94,7.816,41.737
2021,11,13,1.61,10.88,25.29,10.03,0.0,2.8,98.73,309.31,7.583,40.314
2021,11,14,1.28,10.37,24.78,8.08,0.0,2.11,98.64,308.69,7.351,38.892
2021,11,15,1.51,9.98,23.85,8.14,0.0,2.65,98.57,300.88,7.08,37.507
2021,11,16,1.56,8.85,23.96,7.65,0.0,2.68,98.68,314.06,6.81,36.123
2021,11,17,0.92,10.62,23.37,7.66,0.0,1.38,98.92,199.94,6.539,34.738
2021,11,18,1.0,10.19,23.82,7.8,0.0,1.48,98.78,278.81,6.389,33.678
2021,11,19,1.38,9.26,23.98,8.05,0.0,2.25,98.55,292.75,6.239,32.617
2021,11,20,1.73,11.4,19.92,10.17,0.0,2.91,98.59,262.75,6.089,31.557
2021,11,21,1.95,9.63,24.65,9.2,0.0,3.38,98.69,305.0,5.924,30.673
2021,11,22,3.06,8.8,24.18,8.08,0.0,4.82,98.62,301.56,5.76,29.789
2021,11,23,1.7,7.83,23.17,6.87,0.0,2.65,98.55,267.81,5.595,28.905
2021,11,24,1.12,9.12,23.54,6.98,0.0,1.82,98.78,137.75,5.43,27.967
2021,11,25,0.93,7.87,23.51,7.94,0.0,1.59,98.87,221.0,5.264,27.03
2021,11,26,0.83,11.0,23.36,7.46,0.0,1.31,98.85,144.25,5.099,26.092
2021,11,27,1.37,9.44,22.23,9.15,0.0,2.16,99.0,110.88,5.022,25.52
2021,11,28,0.94,11.31,23.73,9.48,0.0,1.51,99.12,185.25,4.946,24.948
2021,11,29,1.75,10.15,23.78,8.63,0.0,2.99,99.11,306.31,4.869,24.376
2021,11,30,1.98,8.18,23.12,8.55,0.0,3.12,99.04,306.0,4.852,23.964
2021,12,1,0.91,11.44,17.58,9.02,0.0,1.55,99.11,248.25,4.834,23.553
2021,12,2,1.12,10.39,17.82,9.52,0.0,1.95,99.1,294.81,4.817,23.141
2021,12,3,1.01,10.08,20.67,8.69,0.95,1.65,99.15,285.25,4.691,22.806
2021,12,4,0.79,11.66,23.99,9.02,0.0,1.12,98.99,270.38,4.566,22.471
2021,12,5,1.11,11.69,24.36,10.12,0.02,1.65,99.0,127.5,4.44,22.136
2021,12,6,1.69,11.83,22.83,12.21,0.45,2.86,99.01,303.38,4.348,21.809
2021,12,7,2.09,8.35,22.86,8.65,0.0,3.52,99.1,311.69,4.255,21.481
2021,12,8,1.59,7.22,22.18,6.37,0.0,2.61,99.12,307.44,4.163,21.154
2021,12,9,0.68,10.29,21.92,6.27,0.0,0.95,99.36,220.38,4.11,20.758
2021,12,10,1.51,8.85,22.13,7.38,0.0,2.56,99.32,308.88,4.056,20.361
2021,12,11,1.62,6.05,21.48,5.21,0.0,2.59,99.21,291.25,4.003,19.965
2021,12,12,0.82,10.65,20.65,4.59,0.0,1.15,99.29,129.69,4.006,19.881
2021,12,13,1.31,7.98,16.05,6.71,0.0,2.11,99.21,123.12,4.008,19.796
2021,12,14,0.95,7.0,20.2,7.13,0.0,1.62,99.1,184.19,4.011,19.712
2021,12,15,1.56,6.82,20.76,5.28,0.0,2.77,99.13,267.12,3.979,19.524
2021,12,16,1.6,6.29,19.56,3.96,0.0,2.8,99.19,185.56,3.947,19.336
2021,12,17,3.05,4.0,17.98,1.96,0.0,4.65,99.34,314.44,3.915,19.148
2021,12,18,3.16,2.4,16.67,-0.63,0.0,4.86,99.33,302.44,3.915,19.087
2021,12,19,2.59,0.87,17.17,-1.13,0.0,4.2,99.27,301.69,3.914,19.027
2021,12,20,1.84,1.12,18.07,-0.49,0.0,2.98,99.17,299.38,3.914,18.966
2021,12,21,1.2,6.26,19.65,-0.75,0.0,1.78,99.09,285.19,3.928,19.035
2021,12,22,1.05,7.55,20.43,1.23,0.0,1.59,98.87,188.56,3.942,19.105
2021,12,23,1.2,7.05,20.74,3.08,0.0,1.91,98.8,112.25,3.956,19.174
2021,12,24,1.02,6.76,21.1,4.77,0.0,1.82,98.81,88.69,4.06,19.188
2021,12,25,0.84,8.82,21.03,5.58,0.0,1.34,98.97,156.31,4.164,19.202
2021,12,26,1.05,9.09,17.57,7.47,0.15,1.73,99.21,106.5,4.268,19.216
2021,12,27,1.13,10.34,20.85,9.12,0.91,1.91,99.28,162.56,4.356,19.722
2021,12,28,0.97,9.83,20.39,8.43,0.07,1.79,99.18,155.5,4.445,20.227
2021,12,29,1.58,7.0,20.51,5.91,0.86,2.74,99.2,307.81,4.533,20.733
2021,12,30,1.1,5.05,18.44,0.48,0.0,1.82,99.69,321.19,4.533,20.733
2021,12,31,1.52,4.84,19.05,2.25,0.0,2.62,99.63,311.69,4.533,20.733
